[31-May-2017 22:32:37 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:32:37 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:32:37 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:32:37 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:37 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:32:42 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:42 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:42 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:32:43 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:43 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:43 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:32:45 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:45 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:45 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:32:53 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:32:53 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:32:53 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:41 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:34:41 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:34:41 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:41 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:34:41 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:34:41 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:43 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:34:43 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:34:43 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:43 PRC] PHP Warning:  include(DB.class): failed to open stream: No such file or directory in D:\a\1.php on line 6
[31-May-2017 22:34:43 PRC] PHP Warning:  include(): Failed opening 'DB.class' for inclusion (include_path='.;C:\php\pear') in D:\a\1.php on line 6
[31-May-2017 22:34:43 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:56 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:57 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:57 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:34:59 PRC] PHP Fatal error:  Class 'DB' not found in D:\a\1.php on line 7
[31-May-2017 22:35:13 PRC] PHP Notice:  Undefined variable: db in D:\a\1.php on line 8
[31-May-2017 22:35:13 PRC] PHP Fatal error:  Call to a member function find() on a non-object in D:\a\1.php on line 8
[31-May-2017 22:35:14 PRC] PHP Notice:  Undefined variable: db in D:\a\1.php on line 8
[31-May-2017 22:35:14 PRC] PHP Fatal error:  Call to a member function find() on a non-object in D:\a\1.php on line 8
[31-May-2017 22:36:12 PRC] PHP Notice:  Undefined variable: res in D:\a\1.php on line 9
[31-May-2017 22:36:13 PRC] PHP Notice:  Undefined variable: res in D:\a\1.php on line 9
[31-May-2017 22:36:42 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:36:43 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:12 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:13 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:14 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:14 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:15 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:15 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:16 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:16 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:17 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:17 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:18 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:18 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:19 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:23 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:24 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:24 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:25 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:25 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:25 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:26 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:27 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:27 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:37:28 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:02 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:02 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:02 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:03 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:05 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:05 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:05 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:06 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:07 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 22:42:07 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 23:08:39 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 23:08:39 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 23:08:48 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[31-May-2017 23:09:02 PRC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO) in D:\a\1.php on line 10
[01-Jun-2017 22:23:07 PRC] PHP Fatal error:  Call to undefined function data() in D:\a\Application\Runtime\Cache\Admin\84f1686bb48cfda6a91f8554266eb444.php on line 124
[01-Jun-2017 22:23:17 PRC] PHP Fatal error:  Call to undefined function data() in D:\a\Application\Runtime\Cache\Admin\84f1686bb48cfda6a91f8554266eb444.php on line 124
[01-Jun-2017 22:23:25 PRC] PHP Fatal error:  Call to undefined function data() in D:\a\Application\Runtime\Cache\Admin\84f1686bb48cfda6a91f8554266eb444.php on line 124
[01-Jun-2017 22:32:34 PRC] PHP Parse error:  syntax error, unexpected '' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) or variable (T_VARIABLE) or number (T_NUM_STRING) in D:\a\Application\Runtime\Cache\Admin\84f1686bb48cfda6a91f8554266eb444.php on line 119
[01-Jun-2017 22:32:46 PRC] PHP Parse error:  syntax error, unexpected '' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) or variable (T_VARIABLE) or number (T_NUM_STRING) in D:\a\Application\Runtime\Cache\Admin\84f1686bb48cfda6a91f8554266eb444.php on line 119
[03-Jun-2017 19:15:27 PRC] PHP Fatal error:  Class 'Controller' not found in D:\aaaa\Application\Admin\Controller\ManagerController.class.php on line 8
[03-Jun-2017 19:17:28 PRC] PHP Fatal error:  Class 'Controller' not found in D:\aaaa\Application\Admin\Controller\ManagerController.class.php on line 8
[03-Jun-2017 19:59:19 PRC] PHP Parse error:  syntax error, unexpected '[', expecting ')' in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 17
[03-Jun-2017 19:59:28 PRC] PHP Parse error:  syntax error, unexpected '[', expecting ')' in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 17
[03-Jun-2017 19:59:31 PRC] PHP Parse error:  syntax error, unexpected '[', expecting ')' in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 17
[03-Jun-2017 19:59:35 PRC] PHP Parse error:  syntax error, unexpected '[', expecting ')' in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 17
[03-Jun-2017 19:59:45 PRC] PHP Parse error:  syntax error, unexpected '[', expecting ')' in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 17
[03-Jun-2017 20:33:15 PRC] PHP Parse error:  syntax error, unexpected '}' in D:\aaaa\Application\Admin\Controller\CommonController.class.php on line 16
[03-Jun-2017 20:36:07 PRC] PHP Parse error:  syntax error, unexpected 'U' (T_STRING) in D:\aaaa\Application\Admin\Controller\CommonController.class.php on line 15
[03-Jun-2017 20:53:14 PRC] PHP Fatal error:  Class 'Admin\Controller\ConmmonController' not found in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 4
[04-Jun-2017 20:18:35 PRC] PHP Parse error:  syntax error, unexpected ')' in D:\aaaa\index.php on line 24
[04-Jun-2017 20:30:02 PRC] PHP Fatal error:  Call to a member function getError() on a non-object in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 22
[04-Jun-2017 20:33:20 PRC] PHP Fatal error:  Call to a member function getError() on a non-object in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 23
[04-Jun-2017 20:47:03 PRC] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 32
[04-Jun-2017 20:47:29 PRC] PHP Fatal error:  Cannot use object of type Think\Upload as array in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 26
[05-Jun-2017 20:14:23 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\dume() in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 53
[05-Jun-2017 20:14:41 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\dume() in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 53
[05-Jun-2017 20:16:06 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\dume() in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 54
[05-Jun-2017 20:16:10 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\dume() in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 54
[05-Jun-2017 20:16:26 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\dume() in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 54
[05-Jun-2017 20:17:16 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\dume() in D:\aaaa\Application\Admin\Controller\LoginController.class.php on line 54
[05-Jun-2017 23:52:29 PRC] PHP Fatal error:  Class 'Think\image' not found in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 29
[06-Jun-2017 19:27:27 PRC] PHP Fatal error:  Access level to Admin\Model\GoodsModel::$_auto must be protected (as in class Think\Model) or weaker in D:\aaaa\Application\Admin\Model\GoodsModel.class.php on line 4
[06-Jun-2017 20:45:29 PRC] PHP Parse error:  syntax error, unexpected 'die' (T_EXIT) in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 56
[06-Jun-2017 23:54:29 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\mix() in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 17
[06-Jun-2017 23:55:35 PRC] PHP Fatal error:  Call to undefined function Admin\Controller\mix() in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 17
[07-Jun-2017 00:48:46 PRC] PHP Parse error:  syntax error, unexpected ';' in D:\aaaa\Application\Admin\Controller\GoodsController.class.php on line 29
[07-Jun-2017 11:26:35 PRC] PHP Parse error:  syntax error, unexpected '}' in D:\aaaa\Application\Admin\Controller\CommonController.class.php on line 23
[07-Jun-2017 19:51:20 PRC] PHP Parse error:  syntax error, unexpected '}' in D:\aaaa\Application\Admin\Controller\CommonController.class.php on line 25
[07-Jun-2017 20:01:52 PRC] PHP Parse error:  syntax error, unexpected '}' in D:\aaaa\Application\Admin\Controller\CommonController.class.php on line 25
[07-Jun-2017 20:01:56 PRC] PHP Parse error:  syntax error, unexpected '}' in D:\aaaa\Application\Admin\Controller\CommonController.class.php on line 25
[07-Jun-2017 20:16:13 PRC] PHP Fatal error:  Class 'Admin\Controller\M' not found in D:\aaaa\Application\Admin\Controller\CommonController.class.php on line 29
[07-Jun-2017 21:18:04 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\b595b808c2ebeeeb0478ffc30bb4e87a.php on line 43
[07-Jun-2017 21:34:11 PRC] PHP Parse error:  syntax error, unexpected '<' in D:\aaaa\Application\Runtime\Cache\Admin\b595b808c2ebeeeb0478ffc30bb4e87a.php on line 48
[07-Jun-2017 21:35:37 PRC] PHP Parse error:  syntax error, unexpected '<' in D:\aaaa\Application\Runtime\Cache\Admin\b595b808c2ebeeeb0478ffc30bb4e87a.php on line 48
[07-Jun-2017 21:35:38 PRC] PHP Parse error:  syntax error, unexpected '<' in D:\aaaa\Application\Runtime\Cache\Admin\b595b808c2ebeeeb0478ffc30bb4e87a.php on line 48
[07-Jun-2017 21:35:39 PRC] PHP Parse error:  syntax error, unexpected '<' in D:\aaaa\Application\Runtime\Cache\Admin\b595b808c2ebeeeb0478ffc30bb4e87a.php on line 48
[08-Jun-2017 10:19:30 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:23:20 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:23:22 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:23:23 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:23:23 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:23:56 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:23:58 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:23:59 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:24:00 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:24:01 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:24:02 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 10:25:01 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\7cd8edac8a181811ed9bd62253325189.php on line 76
[08-Jun-2017 13:12:32 PRC] PHP Parse error:  syntax error, unexpected ',' in D:\aaaa\Application\Runtime\Cache\Admin\a9a27cfc5ef257435fac13583341f1d8.php on line 79
[08-Jun-2017 13:46:12 PRC] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in D:\aaaa\Application\Admin\Controller\RoleController.class.php on line 26
[08-Jun-2017 13:49:13 PRC] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in D:\aaaa\Application\Admin\Controller\RoleController.class.php on line 28
[08-Jun-2017 14:59:22 PRC] PHP Parse error:  syntax error, unexpected 'dump' (T_STRING) in D:\aaaa\Application\Admin\Controller\RoleController.class.php on line 41
[08-Jun-2017 15:05:25 PRC] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE) in D:\aaaa\Application\Admin\Controller\RoleController.class.php on line 39
[08-Jun-2017 19:59:26 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 19:59:41 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:03:37 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:03:39 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:03:40 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:03:42 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:13 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:15 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:16 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:16 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:17 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:18 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:18 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:19 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:19 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:19 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:20 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:20 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:21 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:21 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:22 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:25 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:36 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 20:04:37 PRC] PHP Parse error:  syntax error, unexpected ')', expecting variable (T_VARIABLE) or '$' in D:\aaaa\Application\Runtime\Cache\Admin\a684b7f7b91cfead4a30152744f849c4.php on line 79
[08-Jun-2017 21:11:27 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:12:07 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:12:45 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:12:46 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:12:47 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:14:13 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:14:15 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:14:16 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 21:14:17 PRC] PHP Parse error:  syntax error, unexpected '(' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 17
[08-Jun-2017 22:15:40 PRC] PHP Parse error:  syntax error, unexpected '=' in D:\aaaa\Application\Admin\Controller\AuthController.class.php on line 24
